product_name,link, product_images,price,details,image_url,product_name_stemmed
watercolour print tshirt,https://www.zara.com/in/en/watercolour-print-t-shirt-p00495335.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0495/335/251/2/w/448/0495335251_1_1_1.jpg?ts=1692786484399': 'Image 0 of WATERCOLOUR PRINT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0495/335/251/2/w/448/0495335251_2_1_1.jpg?ts=1692786484748': 'Image 1 of WATERCOLOUR PRINT T-SHIRT from Zara'}]","₹ 2,290.00",Oversize round neck T-shirt with short sleeves. Contrast prints on the front and back.,https://static.zara.net/photos///2023/I/0/2/p/0495/335/251/2/w/448/0495335251_1_1_1.jpg?ts=1692786484399,watercolour print tshirt
premium sweatshirt,https://www.zara.com/in/en/premium-sweatshirt-p00761438.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/438/401/2/w/448/0761438401_1_1_1.jpg?ts=1692951284259': 'Image 0 of PREMIUM SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/438/401/2/w/448/0761438401_2_1_1.jpg?ts=1692951288530': 'Image 1 of PREMIUM SWEATSHIRT from Zara'}]","₹ 2,590.00",Loose-fitting sweatshirt with a wide ribbed neck and short sleeves.,https://static.zara.net/photos///2023/I/0/2/p/0761/438/401/2/w/448/0761438401_1_1_1.jpg?ts=1692951284259,premium sweatshirt
ribbed sweatshirt,https://www.zara.com/in/en/ribbed-sweatshirt-p05039501.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5039/501/251/2/w/448/5039501251_1_1_1.jpg?ts=1692956951377': 'Image 0 of RIBBED SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5039/501/251/2/w/0/5039501251_2_1_1.jpg?ts=1692956953102': 'Image 1 of RIBBED SWEATSHIRT from Zara'}]","₹ 2,990.00",Short sleeve sweatshirt with a round neck.,https://static.zara.net/photos///2023/I/0/2/p/5039/501/251/2/w/448/5039501251_1_1_1.jpg?ts=1692956951377,rib sweatshirt
textured tshirt,https://www.zara.com/in/en/textured-t-shirt-p03992324.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/324/707/2/w/448/3992324707_1_1_1.jpg?ts=1690536390808': 'Image 0 of TEXTURED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/324/707/2/w/448/3992324707_2_1_1.jpg?ts=1690536390543': 'Image 1 of TEXTURED T-SHIRT from Zara'}]","₹ 2,590.00",Round neck T-shirt with short sleeves.,https://static.zara.net/photos///2023/I/0/2/p/3992/324/707/2/w/448/3992324707_1_1_1.jpg?ts=1690536390808,textur tshirt
tshirt with embroidered slogan,https://www.zara.com/in/en/t-shirt-with-embroidered-slogan-p06224385.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/6224/385/802/2/w/448/6224385802_1_1_1.jpg?ts=1692617071638': 'Image 0 of T-SHIRT WITH EMBROIDERED SLOGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/6224/385/802/2/w/448/6224385802_2_1_1.jpg?ts=1692617071742': 'Image 1 of T-SHIRT WITH EMBROIDERED SLOGAN from Zara'}]","₹ 2,590.00",Loose-fitting T-shirt with a round neckline and short sleeves. Embroidered contrast slogan on the front.,https://static.zara.net/photos///2023/I/0/1/p/6224/385/802/2/w/448/6224385802_1_1_1.jpg?ts=1692617071638,tshirt with embroid slogan
tshirt with embroidered slogan,https://www.zara.com/in/en/t-shirt-with-embroidered-slogan-p03992331.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/331/250/2/w/448/3992331250_1_1_1.jpg?ts=1691483159578': 'Image 0 of T-SHIRT WITH EMBROIDERED SLOGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/331/250/2/w/448/3992331250_2_1_1.jpg?ts=1691483158315': 'Image 1 of T-SHIRT WITH EMBROIDERED SLOGAN from Zara'}]","₹ 2,590.00",Wide T-shirt with a round neck and short sleeves. Featuring front matching hemstitch and embroidered slogan. Asymmetric hem with side vents.,https://static.zara.net/photos///2023/I/0/2/p/3992/331/250/2/w/448/3992331250_1_1_1.jpg?ts=1691483159578,tshirt with embroid slogan
tshirt with calligraphy print,https://www.zara.com/in/en/t-shirt-with-calligraphy-print-p06224396.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/396/251/2/w/448/6224396251_1_1_1.jpg?ts=1692951288217': 'Image 0 of T-SHIRT WITH CALLIGRAPHY PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/396/251/2/w/448/6224396251_2_1_1.jpg?ts=1692951287876': 'Image 1 of T-SHIRT WITH CALLIGRAPHY PRINT from Zara'}]","₹ 2,290.00",Loose-fitting round neck T-shirt with short sleeves. Contrast prints on the front and back. Contrast topstitched trims.,https://static.zara.net/photos///2023/I/0/2/p/6224/396/251/2/w/448/6224396251_1_1_1.jpg?ts=1692951288217,tshirt with calligraphi print
sweatshirt with contrast trims,https://www.zara.com/in/en/sweatshirt-with-contrast-trims-p00761309.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/309/251/2/w/448/0761309251_1_1_1.jpg?ts=1685432803292': 'Image 0 of SWEATSHIRT WITH CONTRAST TRIMS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/309/251/2/w/448/0761309251_2_1_1.jpg?ts=1685432803022': 'Image 1 of SWEATSHIRT WITH CONTRAST TRIMS from Zara'}]","₹ 3,290.00",Loose-fitting sweatshirt with a round neck and short sleeves. Contrast piping details on the front and back. Ribbed trims.,https://static.zara.net/photos///2023/I/0/2/p/0761/309/251/2/w/448/0761309251_1_1_1.jpg?ts=1685432803292,sweatshirt with contrast trim
contrast printed tshirt,https://www.zara.com/in/en/contrast-printed-t-shirt-p00977305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0977/305/800/2/w/448/0977305800_1_1_1.jpg?ts=1685027872389': 'Image 0 of CONTRAST PRINTED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0977/305/800/2/w/448/0977305800_2_1_1.jpg?ts=1685027872266': 'Image 1 of CONTRAST PRINTED T-SHIRT from Zara'}]","₹ 2,290.00",Round neck T-shirt with short sleeves. Matching textured velvet print on the front.,https://static.zara.net/photos///2023/I/0/2/p/0977/305/800/2/w/448/0977305800_1_1_1.jpg?ts=1685027872389,contrast print tshirt
contrast printed tshirt,https://www.zara.com/in/en/contrast-printed-t-shirt-p06224386.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/386/250/3/w/448/6224386250_1_1_1.jpg?ts=1693233017533': 'Image 0 of CONTRAST PRINTED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/386/250/3/w/448/6224386250_2_1_1.jpg?ts=1693233017654': 'Image 1 of CONTRAST PRINTED T-SHIRT from Zara'}]","₹ 2,290.00",Loose-fitting T-shirt made of cotton fabric. Round neck and short sleeves. Contrast reflective-effect prints on the front and back.Zara Athleticz.,https://static.zara.net/photos///2023/I/0/2/p/6224/386/250/3/w/448/6224386250_1_1_1.jpg?ts=1693233017533,contrast print tshirt
hatthanan print tshirt,https://www.zara.com/in/en/hatthanan--print-t-shirt-p00761314.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/314/250/2/w/448/0761314250_1_1_1.jpg?ts=1691052738825': 'Image 0 of HATTHANAN™ PRINT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/314/250/2/w/448/0761314250_2_1_1.jpg?ts=1691052740956': 'Image 1 of HATTHANAN™ PRINT T-SHIRT from Zara'}]","₹ 2,290.00",T-shirt made of cotton. Round neck and short sleeves. Contrast Hatthanan™ graphic print on the back.Zara Athleticz.,https://static.zara.net/photos///2023/I/0/2/p/0761/314/250/2/w/448/0761314250_1_1_1.jpg?ts=1691052738825,hatthanan print tshirt
tshirt with printed logo,https://www.zara.com/in/en/t-shirt-with-printed-logo-p04274303.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4274/303/250/2/w/448/4274303250_6_1_1.jpg?ts=1692692960490': 'Image 0 of T-SHIRT WITH PRINTED LOGO from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4274/303/250/2/w/448/4274303250_6_2_1.jpg?ts=1692692960207': 'Image 1 of T-SHIRT WITH PRINTED LOGO from Zara'}]","₹ 2,290.00",T-shirt made of a cotton fabric. Round neck and short sleeves. Contrast prints on the front and back.Zara Athleticz.,https://static.zara.net/photos///2023/I/0/2/p/4274/303/250/2/w/448/4274303250_6_1_1.jpg?ts=1692692960490,tshirt with print logo
striped tshirt,https://www.zara.com/in/en/striped-t-shirt-p04092304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4092/304/400/2/w/448/4092304400_1_1_1.jpg?ts=1692776632277': 'Image 0 of STRIPED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4092/304/400/2/w/448/4092304400_2_1_1.jpg?ts=1692776632878': 'Image 1 of STRIPED T-SHIRT from Zara'}]","₹ 2,290.00",Loose-fitting T-shirt with round neckline and short sleeves.,https://static.zara.net/photos///2023/I/0/2/p/4092/304/400/2/w/448/4092304400_1_1_1.jpg?ts=1692776632277,stripe tshirt
striped tshirt,https://www.zara.com/in/en/striped-t-shirt-p06224355.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/355/710/2/w/448/6224355710_1_1_1.jpg?ts=1689926901097': 'Image 0 of STRIPED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/355/710/2/w/448/6224355710_2_1_1.jpg?ts=1689926901076': 'Image 1 of STRIPED T-SHIRT from Zara'}]","₹ 2,290.00",Round neck T-shirt with short sleeves. Contrast embroidery on the chest.,https://static.zara.net/photos///2023/I/0/2/p/6224/355/710/2/w/448/6224355710_1_1_1.jpg?ts=1689926901097,stripe tshirt
contrast printed tshirt,https://www.zara.com/in/en/contrast-printed-t-shirt-p01165326.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/1165/326/805/2/w/448/1165326805_1_1_1.jpg?ts=1693218825953': 'Image 0 of CONTRAST PRINTED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1165/326/805/2/w/448/1165326805_2_1_1.jpg?ts=1693218816307': 'Image 1 of CONTRAST PRINTED T-SHIRT from Zara'}]","₹ 2,290.00",Round neck T-shirt with short sleeves. Contrast prints on the front and back.,https://static.zara.net/photos///2023/I/0/1/p/1165/326/805/2/w/448/1165326805_1_1_1.jpg?ts=1693218825953,contrast print tshirt
textured ottoman tshirt,https://www.zara.com/in/en/textured-ottoman-t-shirt-p04087480.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/4087/480/807/2/w/448/4087480807_1_1_1.jpg?ts=1683122237773': 'Image 0 of TEXTURED OTTOMAN T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/4087/480/807/2/w/448/4087480807_2_1_1.jpg?ts=1683122237505': 'Image 1 of TEXTURED OTTOMAN T-SHIRT from Zara'}]","₹ 2,290.00",Loose-fitting short sleeve T-shirt with a round neckline.,https://static.zara.net/photos///2023/V/0/2/p/4087/480/807/2/w/448/4087480807_1_1_1.jpg?ts=1683122237773,textur ottoman tshirt
muscle fit knit tshirt,https://www.zara.com/in/en/muscle-fit-knit-t-shirt-p06674302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6674/302/822/2/w/448/6674302822_1_1_1.jpg?ts=1691150050171': 'Image 0 of MUSCLE FIT KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6674/302/822/2/w/448/6674302822_2_1_1.jpg?ts=1691136024538': 'Image 1 of MUSCLE FIT KNIT T-SHIRT from Zara'}]","₹ 2,990.00",Faded knit T-shirt with a round neckline and fitted short sleeves.,https://static.zara.net/photos///2023/I/0/2/p/6674/302/822/2/w/448/6674302822_1_1_1.jpg?ts=1691150050171,muscl fit knit tshirt
sweatshirt with contrast topstitching,https://www.zara.com/in/en/sweatshirt-with-contrast-topstitching-p02795317.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2795/317/712/2/w/448/2795317712_1_1_1.jpg?ts=1692780185502': 'Image 0 of SWEATSHIRT WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2795/317/712/2/w/448/2795317712_2_1_1.jpg?ts=1692780185003': 'Image 1 of SWEATSHIRT WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 2,990.00",Loose-fitting sweatshirt with a round neck and short sleeves. Featuring contrast topstitching all over the garment.,https://static.zara.net/photos///2023/I/0/2/p/2795/317/712/2/w/448/2795317712_1_1_1.jpg?ts=1692780185502,sweatshirt with contrast topstitch
ripped tshirt,https://www.zara.com/in/en/ripped-t-shirt-p03665310.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3665/310/300/2/w/448/3665310300_1_1_1.jpg?ts=1692181731057': 'Image 0 of RIPPED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3665/310/300/2/w/448/3665310300_2_1_1.jpg?ts=1692181731330': 'Image 1 of RIPPED T-SHIRT from Zara'}]","₹ 2,290.00",Loose-fitting T-shirt with a round neck and short sleeves. Faded effect. Rip details all over the garment.,https://static.zara.net/photos///2023/I/0/2/p/3665/310/300/2/w/448/3665310300_1_1_1.jpg?ts=1692181731057,rip tshirt
ripped tshirt,https://www.zara.com/in/en/ripped-t-shirt-p03992314.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/314/804/2/w/448/3992314804_1_1_1.jpg?ts=1688718275113': 'Image 0 of RIPPED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/314/804/2/w/448/3992314804_2_1_1.jpg?ts=1688718274631': 'Image 1 of RIPPED T-SHIRT from Zara'}]","₹ 2,290.00",Loose-fitting T-shirt with a round neck and short sleeves. Rip details all over the garment.,https://static.zara.net/photos///2023/I/0/2/p/3992/314/804/2/w/448/3992314804_1_1_1.jpg?ts=1688718275113,rip tshirt
tiedye ripped knit tshirt,https://www.zara.com/in/en/tie-dye-ripped-knit-t-shirt-p03166308.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3166/308/251/2/w/448/3166308251_1_1_1.jpg?ts=1689335547635': 'Image 0 of TIE-DYE RIPPED KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3166/308/251/2/w/448/3166308251_2_1_1.jpg?ts=1689335547216': 'Image 1 of TIE-DYE RIPPED KNIT T-SHIRT from Zara'}]","₹ 3,290.00","Loose-fitting knit T-shirt with round neckline, short sleeves and ripped effect.",https://static.zara.net/photos///2023/I/0/2/p/3166/308/251/2/w/448/3166308251_1_1_1.jpg?ts=1689335547635,tiedy rip knit tshirt
printed ripped tshirt,https://www.zara.com/in/en/printed-ripped-t-shirt-p03992302.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3992/302/802/2/w/448/3992302802_1_1_1.jpg?ts=1686729906677': 'Image 0 of PRINTED RIPPED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3992/302/802/2/w/448/3992302802_2_1_1.jpg?ts=1686729906514': 'Image 1 of PRINTED RIPPED T-SHIRT from Zara'}]","₹ 2,290.00",T-shirt with a round neck and short sleeves. Contrast slogan print detail on the front and back. Ripped-effect details all over the garment.,https://static.zara.net/photos///2023/I/0/2/p/3992/302/802/2/w/448/3992302802_1_1_1.jpg?ts=1686729906677,print rip tshirt
ripped tshirt with slogan,https://www.zara.com/in/en/ripped-t-shirt-with-slogan-p06224392.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/392/826/2/w/448/6224392826_1_1_1.jpg?ts=1692776874359': 'Image 0 of RIPPED T-SHIRT WITH SLOGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/392/826/2/w/448/6224392826_2_1_1.jpg?ts=1692776874544': 'Image 1 of RIPPED T-SHIRT WITH SLOGAN from Zara'}]","₹ 2,290.00",Faded T-shirt with a round neck and short sleeves. Ripped effect. Contrast print on the back.,https://static.zara.net/photos///2023/I/0/2/p/6224/392/826/2/w/448/6224392826_1_1_1.jpg?ts=1692776874359,rip tshirt with slogan
rib neck tshirt,https://www.zara.com/in/en/rib-neck-t-shirt-p04442451.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/461/527/2/w/448/4087461527_1_1_1.jpg?ts=1692951282722': 'Image 0 of RIB NECK T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/461/527/2/w/448/4087461527_2_1_1.jpg?ts=1692951287619': 'Image 1 of RIB NECK T-SHIRT from Zara'}]","₹ 2,290.00",Loose-fitting T-shirt with a wide rib neckline and short sleeves.,https://static.zara.net/photos///2023/I/0/2/p/4087/461/527/2/w/448/4087461527_1_1_1.jpg?ts=1692951282722,rib neck tshirt
knit tshirt with viscose,https://www.zara.com/in/en/knit-t-shirt-with-viscose-p00304406.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_1_1_1.jpg?ts=1688108945153': 'Image 0 of KNIT T-SHIRT WITH VISCOSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_2_1_1.jpg?ts=1688108945111': 'Image 1 of KNIT T-SHIRT WITH VISCOSE from Zara'}]","₹ 2,590.00",Knit T-shirt made of a spun viscose blend. Round neck and short sleeves. Ribbed trims.,https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_1_1_1.jpg?ts=1688108945153,knit tshirt with viscos
muscle fit ribbed tshirt,https://www.zara.com/in/en/muscle-fit-ribbed-t-shirt-p00977307.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0977/307/251/2/w/448/0977307251_1_1_1.jpg?ts=1686139354108': 'Image 0 of MUSCLE FIT RIBBED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0977/307/251/2/w/448/0977307251_2_1_1.jpg?ts=1686139354027': 'Image 1 of MUSCLE FIT RIBBED T-SHIRT from Zara'}]","₹ 2,290.00",Slim fit T-shirt with a round neck and fitted short sleeves.,https://static.zara.net/photos///2023/I/0/2/p/0977/307/251/2/w/448/0977307251_1_1_1.jpg?ts=1686139354108,muscl fit rib tshirt
ribbed tank top,https://www.zara.com/in/en/ribbed-tank-top-p00679340.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0679/340/802/2/w/448/0679340802_6_1_1.jpg?ts=1688110917540': 'Image 0 of RIBBED TANK TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0679/340/802/2/w/448/0679340802_6_2_1.jpg?ts=1688110916735': 'Image 1 of RIBBED TANK TOP from Zara'}]","₹ 1,590.00",Sleeveless top with a wide round neckline.,https://static.zara.net/photos///2023/I/0/2/p/0679/340/802/2/w/448/0679340802_6_1_1.jpg?ts=1688110917540,rib tank top
graffiti print tshirt,https://www.zara.com/in/en/graffiti-print-t-shirt-p06224387.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/387/611/2/w/448/6224387611_1_1_1.jpg?ts=1692181731674': 'Image 0 of GRAFFITI PRINT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/387/611/2/w/448/6224387611_2_1_1.jpg?ts=1692181732307': 'Image 1 of GRAFFITI PRINT T-SHIRT from Zara'}]","₹ 2,290.00",T-shirt with a round neckline and short sleeves. Featuring a contrast prints on the front.,https://static.zara.net/photos///2023/I/0/2/p/6224/387/611/2/w/448/6224387611_1_1_1.jpg?ts=1692181731674,graffiti print tshirt
contrast printed tshirt,https://www.zara.com/in/en/contrast-printed-t-shirt-p00962341.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/341/310/2/w/448/0962341310_1_1_1.jpg?ts=1692179833501': 'Image 0 of CONTRAST PRINTED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/341/310/2/w/448/0962341310_2_1_1.jpg?ts=1692179833804': 'Image 1 of CONTRAST PRINTED T-SHIRT from Zara'}]","₹ 2,290.00",T-shirt with a round neck and short sleeves. Contrast prints on the front and back. Faded effect and ripped details all over the garment.,https://static.zara.net/photos///2023/I/0/2/p/0962/341/310/2/w/448/0962341310_1_1_1.jpg?ts=1692179833501,contrast print tshirt
skull print tshirt,https://www.zara.com/in/en/skull-print-t-shirt-p06224377.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6224/377/044/2/w/448/6224377044_1_1_1.jpg?ts=1688718276127': 'Image 0 of SKULL PRINT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6224/377/044/2/w/448/6224377044_2_1_1.jpg?ts=1688718275658': 'Image 1 of SKULL PRINT T-SHIRT from Zara'}]","₹ 2,290.00",Oversize round neck sleeveless T-shirt. Contrast print on the front and back.,https://static.zara.net/photos///2023/I/0/2/p/6224/377/044/2/w/448/6224377044_1_1_1.jpg?ts=1688718276127,skull print tshirt
printed tshirt,https://www.zara.com/in/en/printed-t-shirt-p00962322.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/322/615/2/w/448/0962322615_1_1_1.jpg?ts=1688718275344': 'Image 0 of PRINTED T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/322/615/2/w/448/0962322615_2_1_1.jpg?ts=1688718276217': 'Image 1 of PRINTED T-SHIRT from Zara'}]","₹ 2,290.00",Loose-fitting short sleeve T-shirt with a round neckline and a contrast print on the front.,https://static.zara.net/photos///2023/I/0/2/p/0962/322/615/2/w/448/0962322615_1_1_1.jpg?ts=1688718275344,print tshirt
